year	i	j	role
2021	18638b64f7434a66b9eb8739ca1abf8b	117	p
2021	8ecf899fee2052abaea452aa8321fdb2	117	p
2021	652fba1e06dad615fcf21e66868a41c7	117	p
2021	ffc212742a0f3a118c189b456ce4cb3c	117	p
2021	c5bdf0b67ad6ec46ed9f016af4979ae3	117	p
2021	84feba1b5047186686b352b72c27f148	118	c
2021	09d0d834bd6bf8c43612f60bc194d846	118	d
2021	419681ebd9926ce359bf70cb1a3456e9	118	p
2021	09ada45f4f049084be5668fee23d3012	118	p
2021	8124273929405b5e4666f47a9f9eb9d3	118	p
2021	995653ebfff53999cc02927b77b99436	118	p
2021	7a0e3e479ae3a221022d284b42d31d91	118	p
2021	84feba1b5047186686b352b72c27f148	118	p
2021	117df2c88f8041eba2094ea40ae825ab	118	p
2021	5779699c20b2fcb38e708a8cd8b8afab	118	p
2021	af2dae2a82d0a1e92d013ef9ba2de82a	118	p
2021	09d0d834bd6bf8c43612f60bc194d846	118	p
2021	9335302b1c5b0d3134707d3eb207a7d3	118	p
2021	9ce80ad4a1c15636d243f8ba86842c2b	12	c
2021	5980aeb4a24df942629b02581a88ca56	12	p
2021	06854e2508c44b409b4cc727ac9f71ea	12	p
2021	50254aec563196290714c0a3571d321c	12	p
2021	20b71e375ec4f6d2379b4dfdf688dfd3	12	p
2021	4989cfa5cf123542cf1685941b94e5fa	12	p
2021	9ce80ad4a1c15636d243f8ba86842c2b	12	p
2021	0f9cc8d15a6f72bbeedbb83624fd4bf7	12	p
2021	e920c42324cb0c07e3e03dca14cb8e03	12	p
2021	b35e0f3eabec5c7ee18237d71926a840	12	p
2021	dd68c01f3028a53c760141c0c89e39ed	120	c
2021	ef21bcd74f9d79e7f5fbcb87fa695428	120	d
2021	dd68c01f3028a53c760141c0c89e39ed	120	p
2021	ef21bcd74f9d79e7f5fbcb87fa695428	120	p
2021	c179abcf9a50043327a89ab44b456340	120	p
2021	96ae275d3cef7439cae7fbcaf2a74e08	120	p
2021	03be898796abbee6b36c06226e5603bc	120	p
2021	9737af0f8acbdc8443287b4aa0c34183	120	p
2021	55f38373c1580500387f1dec839971be	120	p
2021	07a27a7536fa9ef57110b2670a1822d2	121	c
2021	c128a9ff275b1eb03a2eff0f882b059d	121	p
2021	c128a9ff275b1eb03a2eff0f882b059d	121	p
2021	d31518af43c58e3ac8444fb1651e94ef	121	p
2021	9130b3deb37e89d9f2f4bc7f579ad838	121	p
2021	3f403c5d7953d063aa69d98b6d85be07	121	p
2021	c2a04944bd3e26b2077ec3853b5f9f3d	121	p
2021	b7f29837492a2dc616e1728657f9b067	121	p
2021	cd4fb69af05c716b446d6f43165c1b27	121	p
2021	11c90eb75c4cae717a06c431518831d4	121	p
2021	07a27a7536fa9ef57110b2670a1822d2	121	p
2021	c8d5196d4d905733afc69db1481f8e71	122	c
2021	ea33e81c564b986f90bd1eedd4e7599a	122	d
2021	1e73140b65bb7e8570a03efd7911e56a	122	p
2021	161ff08c2f2b481069a0eaea374bd53f	122	p
2021	f7d69d6e1e7bf1eb7d52678a4c3532a7	122	p
2021	e9a853c3b601d2aa63894ce6dc623fda	122	p
2021	2422c9aa4f630da402978c02dbc7bd3e	122	p
2021	fd7ebed1ef54a606b1490cf479315336	122	p
2021	855749f7661bdde2aee0a32666100264	122	p
2021	4c1e2e76a8eedf894281160e4732e530	122	p
2021	c07444b4ec75d431c316dc29436f5aa7	123	c
2021	c07444b4ec75d431c316dc29436f5aa7	123	d
2021	e43995c4b04ca52b9f4baec50dca9d28	123	p
2021	570219c4f9eed62367156b0d0d00e55d	123	p
2021	bf28e96fe10b46890e81b17ce35c23ca	123	p
2021	d6f007076338a74fe54bbc772f1bd961	123	p
2021	4bfa1c8d2a431dd7130a48788a01d236	123	p
2021	7816313e0bb30b2092381fc4da61e919	123	p
2021	babd5a93ef9491e3caecfa6bb1340169	123	p
2021	1292b0f4979efcbb9e81e96a220f03a4	123	p
2021	85167ca261de11ee255a6da5aabfd460	123	p
2021	b6a7cb492cc22da12d94def93a7fe27d	124	c
2021	51d291469bb44227c52c3eb03c6cd4e9	124	d
2021	667689165bf066ceead21b7724a5ff74	124	p
2021	51d291469bb44227c52c3eb03c6cd4e9	124	p
2021	ccc1805bdcfe3ee7088f653d37243c6b	124	p
2021	cfb51d5ceb2d1daa0c0dbc16fdbe65a3	124	p
2021	6cde5694a14e24fa5a835ea188781fb2	125	c
2021	10e5b46d2a3447ec7c842cc17e8b9ea4	125	p
2021	e74f1ab8e8d222d35746a225818b5818	125	p
2021	932d80309c306ffaf0650dca16f57526	125	p
2021	65c11a19df76ab07eaa4d18ae6d13faa	125	p
2021	6cde5694a14e24fa5a835ea188781fb2	125	p
2021	3c79f9078027e5f9d255bc3dcab35448	125	p
2021	4d8204f4383a068ebc03211e7d70c67e	125	p
2021	6797f562c5828c28c382febe8018f0ae	125	p
2021	811f54dda3eae956435d0b8a7e273e2f	126	c
2021	3f403c5d7953d063aa69d98b6d85be07	126	d
2021	811f54dda3eae956435d0b8a7e273e2f	126	p
2021	b38d0eb0b98c17ac5cef280647c174d5	126	p
2021	5b55f075a28e5d524602c94949452929	126	p
2021	6a8c12a9891d01ca781d8824c32d3548	126	p
2021	36d2621773e2f42622477b8ba5f1edb1	126	p
2021	1896f49060c531dc0a726e5e66ede2c9	127	c
2021	570219c4f9eed62367156b0d0d00e55d	127	d
2021	d5f1dcbed595807a9979df26423dd577	127	p
2021	1896f49060c531dc0a726e5e66ede2c9	127	p
2021	4ffad40c277a77eada19b06b8c251b4c	127	p
2021	baf3bb4736a7556bd0b088935fd10d39	127	p
2021	a2e4844894f319b426e7cdc0e71dd05e	127	p
2021	40071b6120325c491755c6e0ed4ca5f3	127	p
2021	10eb2a1ebc5b07c462a114b21004e75b	127	p
2021	157811c67654bb8c52cce76030b063da	127	p
2021	157811c67654bb8c52cce76030b063da	127	p
2021	ed55d588620a7a52143d5eacaff98b2a	128	c
2021	ed55d588620a7a52143d5eacaff98b2a	128	d
2021	f34b254841196ba34475d79ccd819660	128	p
2021	51d291469bb44227c52c3eb03c6cd4e9	128	p
2021	73576aef7d976a5a75e8de1ed4560600	128	p
2021	a969b05aad98b5bed4d90159744166db	128	p
2021	565756b09c8bbb0139edb128947b13a6	128	p
2021	2c671b59fa63ee4fcc7f368418c283ad	128	p
2021	f2d9a441fff7baa9b314b45029140234	128	p
2021	4508444099aa4692a4dfbbee5c5c7bca	128	p
2021	5e7b168437338f2f632ebf360bc8cb77	128	p
2021	aea697112d58ae3c0efe5f9a72a4073e	128	p
2021	8ffb923df84dfe955bbb1e0245876c3d	129	c
2021	116d42fb026c4d7bbed8a3101a7dd726	129	d
2021	ae0f643a0625e15daa5ec0980c48d7d6	129	p
2021	f91d9d8c73218c1873ddd8b399481cb3	129	p
2021	bdb7f5774680214d36208fef56980e16	129	p
2021	9dcc16483aa32509448353261d48cef8	129	p
2021	86ba237f48707afeecce9b1253a8f47f	129	p
2021	8ffb923df84dfe955bbb1e0245876c3d	129	p
2021	bff2cc72ecea43a43cb4b413ac3a67c7	129	p
2021	d8188b1fdb8a340c83659dc595c79d90	129	p
2021	af893bd8269019f2f2e4c65156d209f3	13	c
2021	af893bd8269019f2f2e4c65156d209f3	13	d
2021	894101f25d9f707b65e948dd5aefc172	13	p
2021	742cabecca8397824da0793aad3242a2	13	p
2021	77e182835ead35bec8bf642547580b3b	13	p
2021	500099d5ac781c66aeb43531151611e8	13	p
2021	b93c6fafaa29c9bc5214c76fbaf071bf	13	p
2021	df4256d45980f431139b736c0816c4c6	13	p
2021	f8647f36217622eaee232ce7fed777f6	13	p
2021	baae9c4ea196a4419cbb31246f0e2ae0	13	p
2021	f254bc62f74c011c70c9bc04bb00f6bb	130	c
2021	f254bc62f74c011c70c9bc04bb00f6bb	130	d
2021	891fce22091dd657596f26e31332421c	130	p
2021	f00a0ce740b9cd0d7a461a0709544818	130	p
2021	fa8ec1df1e80233db934c7efa94f3c26	130	p
2021	4f796834eb362e069f2ee5eed914b0ce	130	p
2021	42d3972a836f5e6551d657473a07e31e	130	p
2021	735bda571319eb396434f700c01fd59f	131	c
2021	213207063ce1a6dadfe9f97087e93295	131	d
2021	fc861d2d6ba27dc3a094f2a16dc93e72	131	p
2021	420336a31ab2de1b90035177e475f099	131	p
2021	2aeef2c9cbee174ac1628667844c33d8	131	p
2021	2eb68da8901c28e74cae6be755c21b2f	131	p
2021	7efaa4018e348dd7d6f0748699f42ef6	131	p
2021	eaf48a0d3b36aee2ad56e80564b8566a	131	p
2021	735bda571319eb396434f700c01fd59f	131	p
2021	77c5db5770c0880d1dbd322fb478f82a	131	p
2021	e2846c229d63e6bbb6dba78140c23062	131	p
2021	e9eec676275a752ba7b5d76a95b21ba3	131	p
2021	37e8a763ae603f0a4371c7374a77c05b	132	c
2021	d6f007076338a74fe54bbc772f1bd961	132	d
2021	fc861d2d6ba27dc3a094f2a16dc93e72	132	p
2021	12e004a11f3328a2789dbf059eb2f18a	132	p
2021	5c8a94a862df57a5201c883244d366d8	132	p
2021	5851d00ea24dbffc637c272647c59093	132	p
2021	b7fb9c5d076f108625c67483622dc24b	132	p
2021	37e8a763ae603f0a4371c7374a77c05b	132	p
2021	9df0ed10a3175afdf1d67984329e0625	132	p
2021	89d31eacc8c7b91ea1012ae5b1094688	133	c
2021	138da0d175981298dfcefb49d09d7ae8	133	d
2021	8a0d7bf59ecf195370c142e32a3e27d4	133	p
2021	ff1edfeb78b5fd7f8ce45ec9f4b5764c	133	p
2021	6ee890dcce4162ae72a0d92b1deb7b3c	133	p
2021	89d31eacc8c7b91ea1012ae5b1094688	133	p
2021	6bf34a1fd6f8fc3042ff0bdb053d4fd3	133	p
2021	69a4094f862fbe858ecab18cc2ab1c1e	134	c
2021	860e9ceb160abc591acaa144353eb6f7	134	d
2021	84feba1b5047186686b352b72c27f148	134	p
2021	a4bb8fcccaa1feeab3f7e44565a338d7	134	p
2021	1bfa3e4f568f2621a715f4de52ded3f6	134	p
2021	69a4094f862fbe858ecab18cc2ab1c1e	134	p
2021	ca198fa2cdb4d77be42d460a54d8a2f6	134	p
2021	d58cf200f40cd01fe50a8bd1330acc1c	134	p
2021	3a0c4b4b9b2c6f9a157c19334e7a82be	134	p
2021	4326fd5bab4c1fe6452aee70487cc099	134	p
2021	116d42fb026c4d7bbed8a3101a7dd726	135	c
2021	cafbfc8d290d2cb69cde9ebae2c72655	135	d
2021	288b0d468db7149c675adf18949b1e4e	135	p
2021	674b8c569cb548dcc6aee64f992ec74d	135	p
2021	0e714721cb8d14dcaacc8d4499bbf7e1	135	p
2021	d99d770fbffa7b23e967c6165e9ba3dd	135	p
2021	04cc21a828406aad9d86850100d5115c	135	p
2021	1a24373c0e6522d2733628a8e238c24a	135	p
2021	c6f2aa1fd379791dddf9c519bc41aa7a	135	p
2021	8e83213457faa4ecaa880afd2172fee8	135	p
2021	116d42fb026c4d7bbed8a3101a7dd726	135	p
2021	d23dd7856456b22c8bede2c91df9179a	136	c
2021	160cc7f1e69103ea86d36f5ae5fc6b0f	136	d
2021	d23dd7856456b22c8bede2c91df9179a	136	p
2021	7fd0a1eaeba6fb1f84b4670c39785684	136	p
2021	57274a63cdeccdc7333fcac79306c54c	136	p
2021	51bb48dfd68948b8eff54c0e40fb1ba0	136	p
2021	8b1c0700da4bce2655a9c5d6b80fe2b3	137	c
2021	93fc8ed7437769315ac6028fb210bee0	137	d
2021	0075bf9ac925ab048221907305be6113	137	d
2021	1f758d55b85bad1d2842a3ac4287d019	137	p
2021	8b1c0700da4bce2655a9c5d6b80fe2b3	137	p
2021	995653ebfff53999cc02927b77b99436	137	p
2021	f407b24520f7312e09db508d88b660dd	137	p
2021	9d696229c78ec7694fd79b77b0e05bb0	137	p
2021	316e99baba2e70c72398aa453cca0a61	138	c
2021	7a1e9f25f05075e3cd1de8ec4d45f42c	138	d
2021	8aa8442dfd3eb765995b7d9672fad1f6	138	p
2021	39a8197f624487af3f3c529cb5d98285	138	p
2021	0ae7aa8943d1db9e695e8b97ead22c55	138	p
2021	ba4a1a75f53d55fb955369ea9ca00186	138	p
2021	753694f7d68cc3788f5349f15c4a1e7a	138	p
2021	d42b6454a1bf9dfca7e95199dbcdb95f	138	p
2021	09ae67cbf7b950d0c0f09bace42a977b	138	p
2021	316e99baba2e70c72398aa453cca0a61	138	p
2021	ed8de69536beed9f1f9c78382bcb45dc	138	p
2021	97e086ddd7904fc0d52d59fa26aab38b	138	p
2021	f4acdded5fc25459125c895b65223dee	139	c
2021	698837d5eb3531def1cb92d652a2fbb7	139	d
2021	e3c7b1304fcfcc1459af94775c2683b1	139	p
2021	d5f03a68593810e0f9751d3507360791	139	p
2021	fb6eda9d69b3e49819419304dcbe222b	139	p
2021	a37cc741837644d2b41077f8df76ab8f	139	p
2021	4522990d9abdc14c48b3b040e73ff18a	139	p
2021	f4acdded5fc25459125c895b65223dee	139	p
2021	4183cafcf35e931296c4556dd864a278	139	p
2021	a5b34a398897c4d710c0a7f6e06be8f9	14	c
2021	a5b34a398897c4d710c0a7f6e06be8f9	14	d
2021	6d0fb0b6e5015de06baf9e113c848e58	14	p
2021	adc779178004a144f999e35176bfc412	14	p
2021	be4a5281a67a633878e6a811ec21d57a	14	p
2021	a9c4852ecae4d1c7ce4720c274564ce7	14	p
2021	cb26340918c2f073255bacb6126db449	14	p
2021	1733ee1a376072826da15848affaac2a	14	p
2021	4974100fd781623770808d8ccc4ab5c4	140	c
2021	4974100fd781623770808d8ccc4ab5c4	140	d
2021	41633c20fef12a131801f861dd2b43d5	140	p
2021	774b34c8a8941b1dbd85058976bc16d5	140	p
2021	3c79f9078027e5f9d255bc3dcab35448	140	p
2021	70739ef5ed3b09bce6d6894cba9948c3	140	p
2021	fbf736947b3357da2ff334a4ba1ba8ef	140	p
2021	cd82a10eeb4039aa487ac9ac70e96604	140	p
2021	39a8197f624487af3f3c529cb5d98285	141	c
2021	39a8197f624487af3f3c529cb5d98285	141	d
2021	e96ffac33a68894f53d1949967721b70	141	p
2021	cd53db64ef543ba69dbcaefc0ef7a11d	141	p
2021	a3babce90661a7aa963fa799e97a9bb7	141	p
2021	7eb4626b2326e46b267f147d9289767c	141	p
2021	864bfec74c384767ef6e149dccc0523d	141	p
2021	7a1e9f25f05075e3cd1de8ec4d45f42c	141	p
2021	c8a68c5067bcf5e02c03b3ade8443f32	142	c
2021	f53e4cc79b1f9ec63e5ae9f689c46afe	142	d
2021	64e3d724eb4894c81968030f471f9bfc	142	p
2021	387954950466e4a510aa0f57fd301318	142	p
2021	dc65e0a2be5fd029d2f2023d71ea67b6	142	p
2021	192062e40e4eb2a68f1805b432edf5b5	142	p
2021	ded6ad64719a4dfb2764dd446c3de041	142	p
2021	a85f8128b25d7e07bf9c91802c53ea18	142	p
2021	f8647f36217622eaee232ce7fed777f6	15	c
2021	8b1c0700da4bce2655a9c5d6b80fe2b3	15	d
2021	c370ad1a927b7afd88d41f4de04f297c	15	p
2021	3955ce59a3c4b0ff980d2bb830e5cc41	15	p
2021	f8647f36217622eaee232ce7fed777f6	15	p
2021	7fc2627e4472028c03c4a0828a4b42ce	151	c
2021	a74e2fcdc7798e649e825f0de0ede345	151	d
2021	c98b0787acdb600aa5da6e9fdaae7117	151	p
2021	e69ab6472fc66ffc800a8778e54c6ee6	151	p
2021	7c85ae5df39ec3711b50cdfbde28ad86	151	p
2021	8bad13149eb0ef346723ccdac839bed9	151	p
2021	3d851f665717a864de11428a6c4383df	153	c
2021	fb6eda9d69b3e49819419304dcbe222b	153	d
2021	8f5552ff275741f3f4d81339da5fbd07	153	p
2021	bc4f9e8671f7493e7082fbc0708f3841	153	p
2021	3d851f665717a864de11428a6c4383df	153	p
2021	b6bd5ad929c572f254a4d5ff0685589e	153	p
2021	6bf34a1fd6f8fc3042ff0bdb053d4fd3	16	c
2021	b7ddc7f8e17370034c4feeda4e312fc2	16	d
2021	c8d5196d4d905733afc69db1481f8e71	16	p
2021	e87c1d8df4134c4a4e12f6ec80560c15	16	p
2021	6b9ee0a120c05e285b3f0f72f9952c28	16	p
2021	6b9ee0a120c05e285b3f0f72f9952c28	16	p
2021	f874ad6827ba176322b639a2f01ce0b4	16	p
2021	ea33e81c564b986f90bd1eedd4e7599a	16	p
2021	6bf34a1fd6f8fc3042ff0bdb053d4fd3	16	p
2021	4522990d9abdc14c48b3b040e73ff18a	16	p
2021	ef21bcd74f9d79e7f5fbcb87fa695428	17	c
2021	b5295f5bd595bd2962105ee20c4314e9	17	d
2021	529da658bfe142ecd8f15a474e9bfb60	17	p
2021	e513618cfc6bc38c96865823d71feb0a	17	p
2021	88483b4f6d8e0a4f53b8dbd54e9904b9	17	p
2021	9c1c4f6fedf89bf352ea0cb8ebedd289	17	p
2021	ef21bcd74f9d79e7f5fbcb87fa695428	17	p
2021	48a3e2e197907bce64c8736d3f912c04	17	p
2021	4b524c412531e13ede6d91825d5ef70b	17	p
2021	587bce482f8bb0feeea56652215c70b2	17	p
2021	587bce482f8bb0feeea56652215c70b2	17	p
