year	i	full_name	gender	affiliation_ror	affiliation_url	affiliation_ccode	affiliation_cname
2023	3acf35a5ae5f2033bc506cd2c4a2990b	Jo Saglie	female	Institute for Social Research	https://ror.org/05swz5441	NO	Norway
2023	b91b2070af99e0d0ecefb2295922f73a	Lauren Leek	female	European University Institute	https://ror.org/0031wrj91	IT	Italy
2023	bd4cf7593f6ca204383334582ae861de	Natalia Bueno	female	Emory University	https://ror.org/03czfpz43	US	United States
2023	391a89610359a7830e9c36e8103b3892	Bellodi Luca	male	Bocconi University	https://ror.org/05crjpb27	IT	Italy
2023	370cfa00730b128a2715bb93eab18f4a	Massimo Morelli	male	Bocconi University	https://ror.org/05crjpb27	IT	Italy
2023	c2e681293d2e16c2f48379893d50cd45	Matia Vannoni	male	King's College London	https://ror.org/0220mzb33	GB	United Kingdom
2023	4583e4f6174c4d28a6ee70fb8facee71	Cesar Zucco	male	Fundação Getulio Vargas	https://ror.org/01evzkn27	BR	Brazil
2023	8e785705901115a7036f6e7bc1314589	Felipe Nunes	male	Universidade Federal de Minas Gerais	https://ror.org/0176yjw32	BR	Brazil
2023	8b0e9420e5cb186fdb0b6692e8f574e9	Alice Dominici	female	European University Institute	https://ror.org/0031wrj91	IT	Italy
2023	4bbc2464ecf15cb8cc870c492400fa22	Lisen Arnheim Dahlström	female	Karolinska Institutet	https://ror.org/056d84691	SE	Sweden
2023	8eee3aa71075a7003f1a0258b22a4d91	Eleanor Woodhouse	female	University College London	https://ror.org/02jx3x895	GB	United Kingdom
2023	1ee9176483254fc33492e9e63e4bf82d	Paolo Belardinelli	male	Indiana University	https://ror.org/01kg8sb98	US	United States
2023	fff9cff9f6b9f1213d470130bd83d3f3	Andrew Eggers	male	University of Chicago	https://ror.org/024mw5h28	US	United States
2023	8dbb88d414c9865c39c219d2752a9fdc	Hector Bahamonde	male	University of Turku	https://ror.org/05vghhr25	FI	Finland
2023	4ef51fe99dbf3b1cc3ab44d2388e38af	Vered Porzycki	female	Hebrew University of Jerusalem	https://ror.org/03qxff017	IL	Israel
2023	fb44af233d3d380ea81cdd2ad933e6d8	Israel Waismel-Manor	male	University of Haifa	https://ror.org/02f009v59	IL	Israel
2023	dbdeccbea4170dc6b3e966fa4b4ee43f	Naama Rivlin-Angert	female	Tel Aviv University	https://ror.org/04mhzgx49	IL	Israel
2023	a3f64eb4ee956d497b64447d392a2169	Shaul Shenhav	male	Hebrew University of Jerusalem	https://ror.org/03qxff017	IL	Israel
2023	d6752d3fbb8a94c4ce53d5627d19c9ac	Yael Rivka Kaplan	female	University of Haifa	https://ror.org/02f009v59	IL	Israel
2023	ee19fb825528d5db2e825cb292d6a6c8	David Beck	male	University of Bamberg	https://ror.org/01c1w6d29	DE	Germany
2023	f65b06d25657512fd28c3573337805ee	Morten Harmening	male	Leibniz University Hannover	https://ror.org/0304hq317	DE	Germany
2023	43038df021040e31a96d80cfa8c0e787	Jan Schwalbach	male	GESIS - Leibniz-Institute for the Social Sciences	https://ror.org/018afyw53	DE	Germany
2023	ea699b5fb55c44b8f5a3f1167e39971d	Sven-Oliver Proksch	male	University of Cologne	https://ror.org/00rcxh774	DE	Germany
2023	872073e6ff9245b047820093decfc45e	Christian Rauh	male	Social Science Research Center Berlin	https://ror.org/03k0z2z93	DE	Germany
2023	b2272a1e1e8a779a68f14da92acc85b3	Lukas Hetzer	male	University of Cologne	https://ror.org/00rcxh774	DE	Germany
2023	be195932b46b0243560ca19b230b3aba	Miklós Sebők	male	Hungarian Academy of Sciences	https://ror.org/02ks8qq67	HU	Hungary
2023	9ccc0bc7172f94ee051227e1a1dc7b21	Pola Lehmann	female	Social Science Research Center Berlin	https://ror.org/03k0z2z93	DE	Germany
2023	ffa9bebc654eb1686fa516cdc05f1af0	Philippe Joly	male	Freie Universität Berlin	https://ror.org/046ak2485	DE	Germany
2023	3fd96ef3e1b352c4d274c21a0c05a3dd	Martin Ejnar Hansen	male	Brunel University London	https://ror.org/00dn4t376	GB	United Kingdom
2023	c88ef3dd8e14d485c40914f6007d3a6a	Giorgio Malet	male	University of Zurich	https://ror.org/02crff812	CH	Switzerland
2023	894efdf08b52f235c995f7ff207ada9b	Bernhard Reinsberg	male	University of Glasgow	https://ror.org/00vtgdb53	GB	United Kingdom
2023	2a2309e3f3ce6d6326adb1aad860e7d4	Rabia Malik	female	University of Essex	https://ror.org/02nkf1q06	GB	United Kingdom
2023	a092e9a0978a1a12c42918a00500579d	Svanhildur Thorvaldsdottir	female	University of Iceland	https://ror.org/01db6h964	IS	Iceland
2023	f965ecc8ab84f13e4c7971554e5fafff	Theresa Squatrito	female	London School of Economics and Political Science	https://ror.org/0090zs177	GB	United Kingdom
2023	411ac3363181158276c2df1aea455952	Thomas Sommerer	male	University of Potsdam	https://ror.org/03bnmw459	DE	Germany
2023	804e5a89e2184873c501f7e78dd45d63	Christian Siauwijaya	male	University of Glasgow	https://ror.org/00vtgdb53	GB	United Kingdom
2023	e78a53216f3efc0b8496f27489ec97f6	Mirko Heinzel	male	University of Glasgow	https://ror.org/00vtgdb53	GB	United Kingdom
2023	fd05579d09a77761e0d4113b7e146801	Giuseppe Zaccaria	male	Maastricht University	https://ror.org/02jz4aj89	NL	Netherlands
2023	00ab7782cb6ea958ec6db10860de6fdd	Gary Hollibaugh	male	University of Pittsburgh	https://ror.org/01an3r305	US	United States
2023	1ea0abb4b8283a737c9361d147704f55	Ramin Shirali	male	European University Institute	https://ror.org/0031wrj91	IT	Italy
2023	dc75bf2bf4840cfdb672886fc35d5de0	Luciana Cingolani	female	Hertie School	https://ror.org/0473a4773	DE	Germany
2023	11644dcbba88249953eb1b026afd6853	Markus Tepe	male	Carl von Ossietzky University of Oldenburg	https://ror.org/033n9gh91	DE	Germany
2023	054797176cf1470a00109c1ca95a52e8	Florian Erlbruch	male	Carl von Ossietzky University of Oldenburg	https://ror.org/033n9gh91	DE	Germany
2023	1b449f46240562f31eb727c335660d8e	Raanan Sulitzeanu-Kenan	male	Hebrew University of Jerusalem	https://ror.org/03qxff017	IL	Israel
2023	8cf4a4a96e7b0c812e7d5ba091bc5786	Guillermo Toral	male	IE University	https://ror.org/02jjdwm75	ES	Spain
2023	c26a2f6efa3f527c30a42745217b54cc	Anastasia Ershova	female	Leiden University	https://ror.org/027bh9e22	NL	Netherlands
2023	2d1c84ed5b442b20da6e8c6e74f0a361	Agni Poullikka	female	City, University of London	https://ror.org/04489at23	GB	United Kingdom
2023	0487c4a81133a9f4cfe588eb199ec709	Asimina Michailidou	female	University of Oslo	https://ror.org/01xtthb56	NO	Norway
2023	9780e7d8dba016a946492a4376cd4214	Daniel Naurin	male	University of Oslo	https://ror.org/01xtthb56	NO	Norway
2023	23b7fd89535f781fb2c89f0bbc338eec	OEyvind Stiansen	male	University of Oslo	https://ror.org/01xtthb56	NO	Norway
2023	491a27f2c530e831590cd7c2e4b89d7b	Richard Sigurdson	male	University of Calgary	https://ror.org/03yjb2x39	CA	Canada
2023	6970e85c2e7f31d56ae9c38b40a8846f	Aleksandra Khokhlova	female	Leiden University	https://ror.org/027bh9e22	NL	Netherlands
2023	f7c618823f40cfcbd27bbb711d3ae801	Nikoleta Yordanova	female	Leiden University	https://ror.org/027bh9e22	NL	Netherlands
2023	0978653b0d14040c3afa37d62ad70746	Birgit Mitter	female	University of Salzburg	https://ror.org/05gs8cd61	AT	Austria
2023	c55b9b314fce3c19fe16a1a5598887cc	Ryan Jablonski	male	London School of Economics and Political Science	https://ror.org/0090zs177	GB	United Kingdom
2023	5244e2e4dc9fec4c8ba666ad53f0f6a9	Frederick Chen	male	Nanyang Technological University	https://ror.org/02e7b5302	SG	Singapore
2023	f6ad5ac54dc4ae44a1890c5ecec62e89	Stefanie Walter	female	University of Zurich	https://ror.org/02crff812	CH	Switzerland
2023	72fb0aca24dd55d5290b5c67f66b589f	Simon Hug	male	University of Geneva	https://ror.org/01swzsf04	CH	Switzerland
2023	09253ca85b9a425cda21eea5e8cbf3bc	Dafni Kalatzi Pantera	female	University of Essex	https://ror.org/02nkf1q06	GB	United Kingdom
2023	0934817f7e312abaddcabecc84027a82	Alexandra Guisinger	female	Temple University	https://ror.org/00kx1jb78	US	United States
2023	aa27424d859db91a7ac9e5f52c4e9e27	Elizabeth Saunders	female	Georgetown University	https://ror.org/05vzafd60	US	United States
2023	7f9a52b65754d4df91372d86ae4a1364	Jeffrey Ziegler	male	Trinity College Dublin	https://ror.org/02tyrky19	IE	Ireland
2023	df0755cb5c2f0105cd738ba94165858a	Michael Bechtel	male	University of Cologne	https://ror.org/00rcxh774	DE	Germany
2023	91cc0799301cf21dc717a1a2a390c99e	Sarah Brooks	female	The Ohio State University	https://ror.org/00rs6vg23	US	United States
2023	4fa8f4d16aa69a480efe3898cad3aede	Daniel Berliner	male	London School of Economics and Political Science	https://ror.org/0090zs177	GB	United Kingdom
2023	31a18ba54d9bec6c1a30469960b6ebca	Aparna Ravi	female	University College London	https://ror.org/02jx3x895	GB	United Kingdom
2023	14fecefcee388fb945210b23f004adc5	Ben Cormier	male	University of Strathclyde	https://ror.org/00n3w3b69	GB	United Kingdom
2023	d06308614b3662831dfbfd16eabe450b	Natalya Naqvi	female	London School of Economics and Political Science	https://ror.org/0090zs177	GB	United Kingdom
2023	42c632afb9ae424d7fa73386469daddd	Kathleen Brown	female	Leiden University	https://ror.org/027bh9e22	NL	Netherlands
2023	29b9a8b89d411ee1d1b5dd4c60381886	Lauren Ferry	female	University of Mississippi	https://ror.org/02teq1165	US	United States
2023	102b4945b994369be9b98c96d2050632	Patrick Shea	male	University of Glasgow	https://ror.org/00vtgdb53	GB	United Kingdom
2023	cca128130a0baad8335a7d542ced8420	Tana Johnson	female	University of Wisconsin–Madison	https://ror.org/01y2jtd41	US	United States
2023	15a235bd8fc4bb25cc7689d7019d6158	Margaret Foster	female	University of North Carolina at Chapel Hill	https://ror.org/0130frc33	US	United States
2023	a3c1a7f2840531548f70bf6886e5e053	Dan Honig	male	University College London	https://ror.org/02jx3x895	GB	United Kingdom
2023	59f51a3ee8e26db7b244f73fb1fc223d	Steven Ballantyne	male	European University Institute	https://ror.org/0031wrj91	IT	Italy
2023	cafc2bbc3fb51aff2295c8f8f8168510	Ruben Bach	male	Mannheim Centre for European Social Research	https://ror.org/05bv91d86	DE	Germany
2023	b8e730aa5b288a8a1a6a77deff0a76a5	John Körtner	male	University of Lausanne	https://ror.org/019whta54	CH	Switzerland
2023	3323ee4f48f45205364fd19d65deb280	Sebastian Hemesath	male	Carl von Ossietzky University of Oldenburg	https://ror.org/033n9gh91	DE	Germany
2023	2ef4eed58501e36478f384fbb2a9f2e4	Achim Kemmerling	male	University of Erfurt	https://ror.org/03606hw36	DE	Germany
2023	fe6d535417eb65acc93a0e567b73253c	Stephanie Gast Zepeda	female	University of Erfurt	https://ror.org/03606hw36	DE	Germany
2023	20678aaf7105d754e9731c83698d6fe8	Frédéric Varone	male	University of Geneva	https://ror.org/01swzsf04	CH	Switzerland
2023	7afb49b9ec4e3b836c2db7066a46e461	Nicole Lemke	female	University of Lausanne	https://ror.org/019whta54	CH	Switzerland
2023	7d4fa5a78e596a071e0bd63c72e69d30	Philipp Trein	male	University of Lausanne	https://ror.org/019whta54	CH	Switzerland
2023	deab72d433df0d61b4048b6a8cb08d5f	Jacob Montgomery	male	Washington University in St. Louis	https://ror.org/01yc7t268	US	United States
2023	bca379052012ef185ff7aeaed9d6807d	Hauke Licht	male	University of Cologne	https://ror.org/00rcxh774	DE	Germany
2023	e5a6b7b34fb931afc3c02ff18b710689	Ronja Sczepanski	female	ETH Zurich	https://ror.org/05a28rw58	CH	Switzerland
2023	416548b5ded1fcb23c3ebf1a61d4ef0e	Ayjeren Bekmuratovna	female	University of Passau	https://ror.org/05ydjnb78	DE	Germany
2023	3e3b80c4db06b932a250ad42311d73a8	Moritz Laurer	male	VU Amsterdam	https://ror.org/008xxew50	NL	Netherlands
2023	46c95b2b637428f0e05be35d3580a3f1	Thomas Schober	male	University of Strathclyde	https://ror.org/00n3w3b69	GB	United Kingdom
2023	ef85ccd520374c703f085725464195d0	Zachary Greene	male	University of Strathclyde	https://ror.org/00n3w3b69	GB	United Kingdom
2023	d088bee8815c6afaa84b14d83ff56d04	Dominik Hangartner	male	ETH Zurich	https://ror.org/05a28rw58	CH	Switzerland
2023	1a635c3321b726548a142cecfef2d4a1	Fabrizio Gilardi	male	University of Zurich	https://ror.org/02crff812	CH	Switzerland
2023	64b07b03e6f308e9c4b0a202a6fc78cc	Karsten Donnay	male	University of Zurich	https://ror.org/02crff812	CH	Switzerland
2023	4e5917e1951790febd86abde3fc32ae4	Natalia Umansky	female	University of Zurich	https://ror.org/02crff812	CH	Switzerland
2023	47e8a09bb422db0cc0bf199deda747d7	Nils Düpont	male	University of Bremen	https://ror.org/04ers2y35	DE	Germany
2023	e8e3047e9e4dc15be524a853a44acb56	Christine Sylvester	female	University of Strathclyde	https://ror.org/00n3w3b69	GB	United Kingdom
2023	06de75863396fe78ca72537d7b960d4d	Anthea Alberto	female	University of Basel	https://ror.org/02s6k3f65	CH	Switzerland
2023	be86c813306f3cea68ca56c89cde681a	Clint Claessen	male	University of Basel	https://ror.org/02s6k3f65	CH	Switzerland
2023	c79e27381df64adbd33d75c0820797d0	Maxime Walder	male	University of Geneva	https://ror.org/01swzsf04	CH	Switzerland
2023	ffda7eaf0d70a3ec859a256923749dd4	Marcel Schlepper	male	Ludwig-Maximilians-Universität München	https://ror.org/05591te55	DE	Germany
2023	20ada66fddff953a559df577ced13d0f	Niklas Potrafke	male	Ludwig-Maximilians-Universität München	https://ror.org/05591te55	DE	Germany
2023	3917e60e273487d89ea420cec7eb51a6	Timo Wochner	male	Ludwig-Maximilians-Universität München	https://ror.org/05591te55	DE	Germany
2023	a0c1c5a21e2d41a30e6eaaf1e355f67e	Patrik Öhberg	male	University of Gothenburg	https://ror.org/01tm6cn81	SE	Sweden
2023	bad3d96098378782af5871fba304f4ce	Ana Carolina Garriga	female	University of Essex	https://ror.org/02nkf1q06	GB	United Kingdom
2023	8012bf98d2334d49f61de17ce67fb142	James Morrison	male	London School of Economics and Political Science	https://ror.org/0090zs177	GB	United Kingdom
2023	9c578f8b25e18f29786301885ffc9f21	Niccolo Bonifai	male	Georgetown University	https://ror.org/05vzafd60	US	United States
2023	ab7cc65d66f56ae0792149e6b5d5798a	Carolina Moehlecke	female	Fundação Getulio Vargas	https://ror.org/01evzkn27	BR	Brazil
2023	6f70097007d11179eab2b79c8bd1b4dc	Iasmin Goes	female	Colorado State University	https://ror.org/03k1gpj17	US	United States
2023	4ed8394f9d14a24b8ae969887d37bf27	Christina Toenshoff	female	Stanford University	https://ror.org/00f54p054	US	United States
2023	811ede61c077d36a9241642567bb3e3e	Erica Owen	female	University of Pittsburgh	https://ror.org/01an3r305	US	United States
2023	1544615a31be4f401028db4df472f449	Yohan Park	male	University College Dublin	https://ror.org/05m7pjf47	IE	Ireland
2023	76e2dcade902d2daf5efccd6cc60a04d	Yoo Jung	female	University College Dublin	https://ror.org/05m7pjf47	IE	Ireland
2023	456765d36c5559c9a473e9dc1a8164c1	Calvin Thrall	male	Princeton University	https://ror.org/00hx57361	US	United States
2023	3ccaca7d3117ce781b79dc7e0ec13e5a	Nikhil Kalyanpur	male	London School of Economics and Political Science	https://ror.org/0090zs177	GB	United Kingdom
2023	f8054d69ac2305726ab56ffafba83288	Federica Genovese	female	University of Essex	https://ror.org/02nkf1q06	GB	United Kingdom
2023	e0ada20a46bb7aca956eea02545248f2	Patrick Wagner	male	University of Konstanz	https://ror.org/0546hnb39	DE	Germany
2023	ab1530ef00a6024e2677b692b02623e2	Claas Mertens	male	University of Oxford	https://ror.org/052gg0110	GB	United Kingdom
2023	2ef7490db1cff018874c0f8d08f84797	Patrick Bayer	male	University of Strathclyde	https://ror.org/00n3w3b69	GB	United Kingdom
2023	fb147b185f24cb5912db546211c74d4f	Lorenzo Crippa	male	University of Strathclyde	https://ror.org/00n3w3b69	GB	United Kingdom
2023	01b4fef8d8a54d4d4e1f7d9c86068e78	Alessandro Del Ponte	male	University of Alabama	https://ror.org/03xrrjk67	US	United States
2023	d809d19a6b32105e145de6d389aabd6d	Aidas Masiliunas	male	University of Sheffield	https://ror.org/05krs5044	GB	United Kingdom
2023	abba15f448586bdb921ae271d8f5c6e9	Allan Sikk	male	University College London	https://ror.org/02jx3x895	GB	United Kingdom
2023	7a93204972872874164ec8761c7aac85	William Daniel	male	University of Nottingham	https://ror.org/01ee9ar58	GB	United Kingdom
2023	6814ec8460742b5dc98e709e8b85ac80	Camille Gélix	female	Sciences Po	https://ror.org/05fe7ax82	FR	France
2023	c60a4b4f5352d539b407dfeabbac8b0b	Philippe Chassé	male	Université de Montréal	https://ror.org/0161xgx34	CA	Canada
2023	d0a6ea91f0a49c58a175c8d92e9d4d06	Marko Klasnja	male	Georgetown University	https://ror.org/05vzafd60	US	United States
2023	1e3c25e7902667cf5e6fefb369e81924	Rachel Bernhard	female	University of Oxford	https://ror.org/052gg0110	GB	United Kingdom
2023	527fb70d471f93924b67fe0926ea1674	Iakovos Makropoulos	male	University of Strathclyde	https://ror.org/00n3w3b69	GB	United Kingdom
2023	dcf4082e6bb70ae6811f165e2c107ed1	Felix Ettensperger	male	University of Freiburg	https://ror.org/0245cg223	DE	Germany
2023	d6b560e179c04aa33c060d679422aefd	Kira Renée Kurz	female	University of Freiburg	https://ror.org/0245cg223	DE	Germany
2023	2143ecc4d12136f41ad22ca60163c8f6	Theresa Gessler	female	European University Viadrina	https://ror.org/02msan859	DE	Germany
2023	be47b9d263708b83669107927440fea0	Joe Kendall	male	European University Institute	https://ror.org/0031wrj91	IT	Italy
2023	cb59c48587b89a4ac8f058b7b0a0a603	Daniel Butler	male	Washington University in St. Louis	https://ror.org/01yc7t268	US	United States
2023	792d57c726ebc150804a829361d9b937	Alexander Schmidt-Catran	male	Goethe University Frankfurt	https://ror.org/04cvxnb49	DE	Germany
2023	6b00fa7b9e1d04ac058c1d97f1b94abf	Richard Traunmüller	male	University of Mannheim	https://ror.org/031bsb921	DE	Germany
2023	ec16a2189afee99fa85b197841c30b27	Sascha Göbel	male	Goethe University Frankfurt	https://ror.org/04cvxnb49	DE	Germany
2023	21d0e6e6471bb891888e809381d0db5b	David Kaufmann	male	ETH Zurich	https://ror.org/05a28rw58	CH	Switzerland
2023	f814f408ee71b777455d24db35e0ba99	Emily Robitschek	female	ETH Zurich	https://ror.org/05a28rw58	CH	Switzerland
2023	1c905136126be0a08be59210bf43f98f	Michael Wicki	male	ETH Zurich	https://ror.org/05a28rw58	CH	Switzerland
2023	a52c828b324f1463fcdddc39d300e5b0	Asya Magazinnik	female	Massachusetts Institute of Technology	https://ror.org/042nb2s44	US	United States
2023	26b67d91b19a2a689b377edab0af0d1d	Korhan Kocak	male	New York University Abu Dhabi	https://ror.org/00e5k0821	AE	United Arab Emirates
2023	1049adf9e1d6041942e99baa0154bdff	Scott Abramson	male	University of Rochester	https://ror.org/022kthw22	US	United States
2023	603e0fc8b448573f7ad746e7c24d3fba	Franziska Quoß	female	ETH Zurich	https://ror.org/05a28rw58	CH	Switzerland
2023	9a6568ff4a3430ed053ca46a5c0bfe31	Ivo Bantel	male	University of Zurich	https://ror.org/02crff812	CH	Switzerland
2023	960600f6b2cf505fdc981f2c0d5ace30	Marc S. Jacob	male	ETH Zurich	https://ror.org/05a28rw58	CH	Switzerland
2023	8705550e72f8ccaf3e2a90e6ab6b92f9	Catherine Hafer	female	New York University	https://ror.org/0190ak572	US	United States
2023	1ea8f3cf933a47c7c9dab6d0beb0e9f1	Gleason Judd	male	Princeton University	https://ror.org/00hx57361	US	United States
2023	6478d81d3b67d68f280f16f3b6398802	Roel Bos	male	Princeton University	https://ror.org/00hx57361	US	United States
2023	2aaa6917ae6b96ba17b06e7d37941099	Daniel Goldstein	male	European University Institute	https://ror.org/0031wrj91	IT	Italy
2023	4e589e7a5bdf86e86a02626ced289586	Milan Svolik	male	Yale University	https://ror.org/03v76x132	US	United States
2023	01e24ecfcf1a22c6b67fcb5d1be3a049	Konstantinos Matakos	male	King's College London	https://ror.org/0220mzb33	GB	United Kingdom
2023	0ea53d0af24127031f3a7c53e1898b78	Nikitas Konstantinidis	male	IE University	https://ror.org/02jjdwm75	ES	Spain
2023	ffcaca181ac2349558f91faa0c50f380	Jori Korpershoek	male	Erasmus University Rotterdam	https://ror.org/057w15z03	NL	Netherlands
2023	754df883ef6ed6cad5bfca0af199c8fd	Philipp Broniecki	male	University of Oslo	https://ror.org/01xtthb56	NO	Norway
2023	2b4367ce70fae5ef8db946fd86443b2b	Christian Freudlsperger	male	ETH Zurich	https://ror.org/05a28rw58	CH	Switzerland
2023	c143939699cee4f42e65f7c178de2600	Martin Weinrich	male	Osnabrück University	https://ror.org/04qmmjx98	DE	Germany
2023	f6653bc644f924e516dbd57fd5ecc0b3	Giuseppe Montalbano	male	University of Luxembourg	https://ror.org/036x5ad56	LU	Luxembourg
2023	2b96cb16b829b081c50d70d43079213f	Lindsay Flynn	female	University of Luxembourg	https://ror.org/036x5ad56	LU	Luxembourg
2023	9c0fed1807531417898f1ba78c8058f9	Mariia Tepliakova	female	University of Salzburg	https://ror.org/05gs8cd61	AT	Austria
2023	779fba0583b319224ae1198985f68d68	Stefan Müller	male	University College Dublin	https://ror.org/05m7pjf47	IE	Ireland
