year	i	j	role
2023	1049adf9e1d6041942e99baa0154bdff	53495	p
2023	603e0fc8b448573f7ad746e7c24d3fba	53495	p
2023	9a6568ff4a3430ed053ca46a5c0bfe31	53495	p
2023	960600f6b2cf505fdc981f2c0d5ace30	53495	p
2023	8705550e72f8ccaf3e2a90e6ab6b92f9	53497	c
2023	1ea8f3cf933a47c7c9dab6d0beb0e9f1	53497	p
2023	6478d81d3b67d68f280f16f3b6398802	53497	p
2023	2aaa6917ae6b96ba17b06e7d37941099	53497	p
2023	4e589e7a5bdf86e86a02626ced289586	53497	p
2023	01e24ecfcf1a22c6b67fcb5d1be3a049	53497	p
2023	0ea53d0af24127031f3a7c53e1898b78	53497	p
2023	ffcaca181ac2349558f91faa0c50f380	53497	p
2023	754df883ef6ed6cad5bfca0af199c8fd	53498	c
2023	2b4367ce70fae5ef8db946fd86443b2b	53498	d
2023	2b4367ce70fae5ef8db946fd86443b2b	53498	p
2023	c143939699cee4f42e65f7c178de2600	53498	p
2023	f6653bc644f924e516dbd57fd5ecc0b3	53498	p
2023	2b96cb16b829b081c50d70d43079213f	53498	p
2023	9c0fed1807531417898f1ba78c8058f9	53498	p
2023	779fba0583b319224ae1198985f68d68	53499	c
2023	ef85ccd520374c703f085725464195d0	53499	d
2023	fd7b91fd3f6df15343518e0dca904d0f	53499	p
2023	c143939699cee4f42e65f7c178de2600	53499	p
2023	7da3034bef6b6a6d91565c464009ffc8	53499	p
2023	22b840b4b0c776d541790d416be53187	53499	p
2023	49cfc061ff36fdfe79f8af10c9b97256	53499	p
2023	85f60a72f3602ef8387e0dcf3faeb106	53499	p
2023	8a6f6c15b1fd193d0c6b05e1eab35df1	53499	p
2023	bf123417181157d1bcb147bb4e2117eb	53499	p
2023	622173c480ac8409902775beca80916e	53499	p
2023	d84b5beb09a81af85060e7e7c5578eb6	53501	c
2023	ed3a415a0cf2f689f38d9ae759acdb28	53501	d
2023	08d3af8be9469432eb1c8028499f056d	53501	p
2023	bca379052012ef185ff7aeaed9d6807d	53501	p
2023	3787b54a581ef0059379f777e6dc2730	53501	p
2023	88055571979aa736c550e05d2c3fef19	53501	p
2023	feb451249cddb62665be243b9fa1316e	53501	p
2023	204f73060576fe46cc07d8a0b3b3dc5c	53503	c
2023	c8de14bfb7d109bdbb994aecac1c7172	53503	d
2023	779fba0583b319224ae1198985f68d68	53503	d
2023	904b2e330cdf1338b79addae0b00882d	53503	p
2023	754df883ef6ed6cad5bfca0af199c8fd	53503	p
2023	7ef69907a058ff1735e8b49feb15fe91	53503	p
2023	6f69573f0544e199001f05a514421166	53503	p
2023	3ad632e86d49f2053b9539b891879ef5	53503	p
2023	077dfd054813a37eeccbf651f5fe7fc8	53503	p
2023	ec5375daf830a47e56a95de2bd0b3f1a	53503	p
2023	31ea339cfcbc6eacd28ef6d38ad121af	53503	p
2023	eb0f303c3a15af02af14668571ba617b	53503	p
2023	5997fc47a1792e342e5956ab968258e3	53503	p
2023	23beec04c598b1ef054a96e8e29b6040	53503	p
2023	c8de14bfb7d109bdbb994aecac1c7172	53503	p
2023	e175e2b675ec510f0c9c277b16b9977b	53503	p
2023	36d926d442db06d9d2ec119c53904b12	53504	c
2023	2d1c84ed5b442b20da6e8c6e74f0a361	53504	d
2023	be6d7023317d7e226c368071c2da8e97	53504	p
2023	754df883ef6ed6cad5bfca0af199c8fd	53504	p
2023	4ffb60bc7fe05d77bfb535e70747f041	53504	p
2023	ff7aa5d43f0d29a8b797d7e74fe9ea10	53504	p
2023	2d1c84ed5b442b20da6e8c6e74f0a361	53504	p
2023	0978653b0d14040c3afa37d62ad70746	53504	p
2023	ed3a415a0cf2f689f38d9ae759acdb28	53504	p
2023	8b511af07003159b036b023da73fae90	53504	p
2023	603e0fc8b448573f7ad746e7c24d3fba	53505	c
2023	603e0fc8b448573f7ad746e7c24d3fba	53505	d
2023	9cd5f62b147b12a437b050e8b20ed3f1	53505	p
2023	e642db5d5a5fb5b49764cba5a0747e4d	53505	p
2023	cff97f57d60d68c9c92c1bfc091eded4	53505	p
2023	80d42f472d8f32cd9d91c02f3ae6dca6	53505	p
2023	fa15919eace940f4fccf04961cff7138	53506	c
2023	4b3266eefa5885fc21dec46378569af7	53506	d
2023	cb8748ada75bd66c25caddc0fc412d8e	53506	p
2023	244abe8c19622117149d1d4e00f03e30	53506	p
2023	e08489f3e3f1a55f0e6335fd8d9c9f80	53506	p
2023	6d5bb0fea40cffd43066a4b41ef2bd17	53506	p
2023	4a241dbf6bcf7007a09d476408a83517	53506	p
2023	4b3266eefa5885fc21dec46378569af7	53506	p
2023	b5ab79ad676fb9b09535fccbfa0d7698	53506	p
2023	aafc40250e18cbd50b9396f1b1ab81f2	53506	p
2023	95ebb31a0386cedc28c549c2177d497d	53506	p
2023	9f66d4be7cbf7f86558f7c1be948ea73	53506	p
2023	be3c39ff218f9d9f1b6457c766212705	53506	p
2023	32529ef2ddd4e1c6966bbdcdbb8ba8ff	53506	p
2023	93cd84650d305e59ce142cbfb1072908	53506	p
2023	e1eff67df306d0fd01f072ae5979966d	53507	c
2023	14fecefcee388fb945210b23f004adc5	53507	d
2023	8012bf98d2334d49f61de17ce67fb142	53507	p
2023	894efdf08b52f235c995f7ff207ada9b	53507	p
2023	5d8fc057921055bb554166e80e495ea6	53507	p
2023	a15636809ee1ea8c56d8fef48fd7e21c	53507	p
2023	cd95791171f38b086212a0c9a88c5fcb	53507	p
2023	387792eabaab4395888ed3153408661a	53507	p
2023	b76c66b485165479f78f3550b010fa07	53507	p
2023	7129509e631dad77410f8f3e1955b3cb	53507	p
2023	0a20d1db0fb8fa9746f05edfa37fb827	53507	p
2023	bad3d96098378782af5871fba304f4ce	53507	p
2023	93f46ce70783c99d137fdc6c0eeafcca	53507	p
2023	31a18ba54d9bec6c1a30469960b6ebca	53508	c
2023	e78a53216f3efc0b8496f27489ec97f6	53508	d
2023	a092e9a0978a1a12c42918a00500579d	53508	p
2023	94a9ea5bd0b54754b2fa902b6ed57cb1	53508	p
2023	b101c72efc12097c2371c4c62c2a3fee	53508	p
2023	3b197939fbd98410523e8875be8c3db7	53508	p
2023	a03d16aa1029237f113a298bd8c1c9bb	53508	p
2023	cb0e1ae0de4c38c2cdd719f79a89fee6	53508	p
2023	894efdf08b52f235c995f7ff207ada9b	53508	p
2023	35eb172460abcd0f056e582a8e41b367	53508	p
2023	c55b9b314fce3c19fe16a1a5598887cc	53508	p
2023	7953c592079287635048a8ec19b227f3	53508	p
2023	05b48c90995d2c2e5f87a7741e94b52d	53508	p
2023	46843d4b6461c7b091f51084f60ca4b0	53509	c
2023	46843d4b6461c7b091f51084f60ca4b0	53509	d
2023	728e332d2d42310e2387422b072bc5a6	53509	p
2023	0ccf0494719a476eba3a04686806321f	53509	p
2023	46843d4b6461c7b091f51084f60ca4b0	53509	p
2023	e04a530316eb5fb18ea62dded0ab7503	53509	p
2023	07ea69a13ce9b4bdc7b71caa303b148f	53509	p
2023	d1e9d4e69052152e0e57048f5f8a404f	53509	p
2023	f8054d69ac2305726ab56ffafba83288	53509	p
2023	62adf20aa1a69ad49e6c2679f29e6190	53509	p
2023	16506b5f51cc4a62fa9e14e185d9d9e7	53512	p
2023	d4ffd0c7a2e54ffea74ae74ac2fc07a8	53512	p
2023	d11c77706de1dd14b0df5ce2493a82aa	53512	p
2023	87c0d79b1d6d7176f4f6af1164e13c41	53512	p
2023	4784004875fe053b2a373c581f88c65e	53512	p
2023	e43486f222c72978f77e21565f013fa3	53512	p
2023	0af224424b6e64657fe22367a90f73b5	53512	p
2023	91cc0799301cf21dc717a1a2a390c99e	53512	p
2023	4ffb60bc7fe05d77bfb535e70747f041	53512	p
2023	5ba175307ce84c7331483bbdd172061e	53512	p
2023	3103f606acde7c278ab367f41bb5c589	53513	c
2023	54e0816a8ce7afd9823ca350533e6f97	53513	d
2023	395aaa96c98125551a54ac8772ba94a8	53513	p
2023	dd20bcd3ccfa4531a8216c960bb2eeb7	53513	p
2023	a53b5f9be1065b9679b430d2d2ee33a5	53513	p
2023	43c4cb1ecac29095cba3468234b0ca03	53513	p
2023	955173e80886c606db5bff4b7ca0f01b	53513	p
2023	8ed258c445f8578e71cd9749e8c9e7e0	53513	p
2023	316f277121cc5eb27b99f1e3c23a4aa0	53513	p
2023	f1f0031b7312b3b34b4b2c71ee2a65d7	53513	p
2023	8705550e72f8ccaf3e2a90e6ab6b92f9	53514	c
2023	8ed258c445f8578e71cd9749e8c9e7e0	53514	d
2023	037652b13cc5fd3997a36cf86f35ff11	53514	p
2023	9c804bbc1977853f81ade920591b6bef	53514	p
2023	83c710cc70cb4af1db0946e573e05370	53514	p
2023	c3f3b6da9e0c1b6124d1f3d67ca4e6be	53514	p
2023	dded706d2b75c359f87962d4b94a5a28	53514	p
2023	849c3c2f2c4f7af3bc7dc2bca74e24d1	53514	p
2023	8705550e72f8ccaf3e2a90e6ab6b92f9	53514	p
2023	3df2c183a5ff79757a7c8b6bfc02efa0	53514	p
2023	1d5fc35812e45ad56adc03045f8b3343	53514	p
2023	e7645c9e834deb98c33af19029aef354	53515	c
2023	dd20bcd3ccfa4531a8216c960bb2eeb7	53515	d
2023	0d8372d586f31f24adb78323e15923c9	53515	p
2023	2aa9d55505d5e5d3fa21baf663de6f0b	53515	p
2023	19ea5267f80397f6b1bfaa21a8d5e3fd	53515	p
2023	eedd00161b9025ebf0f906fdf17fc703	53515	p
2023	6d398c0f74965c8042efa3153d641930	53515	p
2023	87aa812adfd9be10dd60eebd212cce5a	53515	p
2023	3bdacd2980b68ef0ffb5e003e4e4fe7d	53517	c
2023	718d0494159685a2e3486889b526536e	53517	d
2023	f1bb48f603dc26757a10e06797b80d8e	53517	p
2023	a4346e41d9973283bcf5dbfceefc43bd	53517	p
2023	edd5d120461055e5428a2c601ff23c8d	53517	p
2023	615a20e3fdc5665f2f95f2e8ca579eb4	53517	p
2023	9e4a67f01e21111c9328b15d437a2bcb	53517	p
2023	c1dfc7539b638ebdb2ab10df1e9ba58e	53517	p
2023	3bdacd2980b68ef0ffb5e003e4e4fe7d	53517	p
2023	82742cc50298199ccf60192dc4bdd01b	53517	p
2023	cca128130a0baad8335a7d542ced8420	53520	c
2023	fef9cd7fc8619f3b4102a0e2ecbf44f3	53520	d
2023	1ca4cdf7a87d8e36d6cb29a873d57edc	53520	p
2023	f91d562fdc9a286ff65e9fe7690d7563	53520	p
2023	4d258b37de984109bd96058df87989be	53520	p
2023	f965ecc8ab84f13e4c7971554e5fafff	53520	p
2023	8cedb55d550fe4a17b4547c9dd467cb1	53520	p
2023	5244e2e4dc9fec4c8ba666ad53f0f6a9	53520	p
2023	f5815cf4cf3751f32f7bc3725fb7a3ba	53520	p
2023	d441210eef68c4a93d08bad2c70d7ce0	53520	p
2023	a22ef8e2f559f0f35dd55d537b3427b5	53520	p
2023	d65726d263731dd278461d7e1e341834	53520	p
2023	974f6fc7d109889dce6a1d0d0ebacb10	53520	p
2023	46843d4b6461c7b091f51084f60ca4b0	53520	p
2023	c2d6f3c9fd729662e62f0a6c67d678fe	53520	p
2023	2967974729290020a138d12729867cb1	53522	c
2023	c1519b8f11b77457954df5264f3ce537	53522	d
2023	b5cb61369a81d47178109af9f1afb798	53522	p
2023	9d211701579ef6389db37e36617141b7	53522	p
2023	a2eb35f271a044b6b98c9392f8213d96	53522	p
2023	9c2c3872fe86b08d061c96d67d193255	53522	p
2023	546fb1bda0263d874733d777e1d2c694	53522	p
2023	5fbe91baae1e28fef9015d9cd3f38378	53522	p
2023	23adf10e28a0b64763a52880894f6d5d	53522	p
2023	2fadd68ce94d425d3699e1ccec1fd74c	53522	p
2023	375b4d8fdcf617cb32b9ebd266c0797b	53522	p
2023	caf314d2f5275735d57180e557acb615	53522	p
2023	75d024bffac33a90c1581b241929d81e	53522	p
2023	bca379052012ef185ff7aeaed9d6807d	53522	p
2023	ea699b5fb55c44b8f5a3f1167e39971d	53522	p
2023	3787b54a581ef0059379f777e6dc2730	53523	c
2023	904b2e330cdf1338b79addae0b00882d	53523	d
2023	36d926d442db06d9d2ec119c53904b12	53523	d
2023	610685b5c9e83005b3b3455d5672c5eb	53523	p
2023	52da2a9471e13553bac9b18bea810a34	53523	p
2023	b3a7e40ae2c72f9704a046fd5188f62b	53523	p
2023	6970e85c2e7f31d56ae9c38b40a8846f	53523	p
2023	c26a2f6efa3f527c30a42745217b54cc	53523	p
2023	e8e3047e9e4dc15be524a853a44acb56	53523	p
2023	f7c618823f40cfcbd27bbb711d3ae801	53523	p
2023	ef85ccd520374c703f085725464195d0	53523	p
2023	f6653bc644f924e516dbd57fd5ecc0b3	53524	c
2023	904b2e330cdf1338b79addae0b00882d	53524	p
2023	754df883ef6ed6cad5bfca0af199c8fd	53524	p
2023	904b2e330cdf1338b79addae0b00882d	53524	p
2023	754df883ef6ed6cad5bfca0af199c8fd	53524	p
2023	6970e85c2e7f31d56ae9c38b40a8846f	53524	p
2023	c26a2f6efa3f527c30a42745217b54cc	53524	p
2023	f7c618823f40cfcbd27bbb711d3ae801	53524	p
2023	d65726d263731dd278461d7e1e341834	53525	c
2023	102b4945b994369be9b98c96d2050632	53525	d
2023	9077bcc464226cfe00a54f5656b84e8d	53525	p
2023	1612c9c1fdfcdeb34e319fd660c452aa	53525	p
2023	e1eff67df306d0fd01f072ae5979966d	53525	p
2023	d236eaff4f6ff4d3a388b170e4de44be	53525	p
2023	f1d6074da3e3f94f272b563cdf83b43c	53525	p
2023	2194f5027831fa8e9b600b83b7117584	53525	p
2023	b7bafc967d1b1f128593eb611c738824	53525	p
2023	d9cdf280ead66daefd555df799a04816	53526	d
2023	18b4ffa305fa91efe5739a665f89c499	53526	p
2023	859154380d5686baae3993e1ebf3588e	53526	p
2023	59a4df04a36b78794446379a1a5d4ceb	53526	p
2023	395aaa96c98125551a54ac8772ba94a8	53526	p
2023	6e57de09cc317d834cdf1cfcd22b5d8a	53526	p
2023	20f7bf8b4cadb58b39addfd2c2930ddf	53531	c
2023	20f7bf8b4cadb58b39addfd2c2930ddf	53531	d
2023	7f17c662edcafba793c33d68869b1821	53531	p
2023	6d5c48569343225cb3ed920fdfb236e9	53531	p
2023	cf7972082ec652ecc4c1bdeb005576f9	53531	p
2023	f5dbab28b7b8a1b8ce6701ce176b65e1	53531	p
2023	c6e99e41c809084ffffb202ccd90932c	53531	p
2023	b5816d5af7c1aecac940a7fb383eb3f5	53531	p
2023	a6721cc625cf2ba965abe7a57c4ad4cb	53531	p
2023	fe6928969de9fae87c7daa602070af83	53531	p
2023	4488bbd14650779d9b44e9149d2d6229	53531	p
2023	af3928c34d62aef984308b9522d63253	53531	p
2023	e642db5d5a5fb5b49764cba5a0747e4d	53532	c
2023	e642db5d5a5fb5b49764cba5a0747e4d	53532	d
2023	77e12fb57b8249654745e45ef8da3e3f	53532	p
2023	2d4604c764963292ba45065df27fd32b	53532	p
2023	bc9ee733dc8dcfefae82b6ed8b9ad120	53532	p
2023	deab72d433df0d61b4048b6a8cb08d5f	53532	p
2023	c2c8b48689d0fc00fd8cb395d56ab0c2	53532	p
2023	a4650f873267b78da3cb804bdf5542f3	53532	p
2023	ea25b83703133fb6bd2fed70aa9d76ff	53532	p
2023	dbaf6732884d7a9acec420ae4e74fa29	53532	p
2023	982ccf1fddb0d00ba16faa989ec8d5e4	53532	p
