year	i	full_name	gender	affiliation_ror	affiliation_url	affiliation_ccode	affiliation_cname
2022	815f3979012e32c59e8ea88cace1ca9c	Toril Aalberg	female	Norwegian University of Science and Technology	https://ror.org/05xg72x27	NO	Norway
2022	4017409e338a3544f589a6ad4f32e207	Yannis Theocharis	male	Technical University of Munich	https://ror.org/02kkvpp62	DE	Germany
2022	f3def9bdb995fd418263ea4bf482a2d0	Romain Lachat	male	Sciences Po	https://ror.org/05fe7ax82	FR	France
2022	4048a06528f15dcca780e9a04632d45f	Ida Baek Hjermitslev	female	University of Vienna	https://ror.org/03prydq77	AT	Austria
2022	728dd734c4b4015025446d689f9d9f79	Chitralekha Basu	female	University of Cologne	https://ror.org/00rcxh774	DE	Germany
2022	1d0ace150b45f3b2380287aa626835c5	Jae-Jae Spoon	unknown	University of Pittsburgh	https://ror.org/01an3r305	US	United States
2022	a3437f5048079570dc43929d358367e5	Jaemin Shim	male	Hong Kong Baptist University	https://ror.org/0145fw131	CN	China
2022	89768d566823d8c6dcb1c3099719e633	Louise Luxton	female	Newcastle University	https://ror.org/01kj2bm70	GB	United Kingdom
2022	aa038b834ebe91d1054f89c2f3686352	Maarja Lühiste	female	Newcastle University	https://ror.org/01kj2bm70	GB	United Kingdom
2022	c6caad9549032c22bf19dff91d48c224	Mahmoud Farag	male	University of Zurich	https://ror.org/02crff812	CH	Switzerland
2022	13ec4f7eef6973cfa96f4230ec1debed	Martin Okolikj	male	University of Bergen	https://ror.org/03zga2b32	NO	Norway
2022	d58645dc4bbadaea6ec22717fe36b58e	Nikandros Ioannidis	male	Pompeu Fabra University	https://ror.org/04n0g0b29	ES	Spain
2022	9d0daaba48e5d667837bbc388432b7ae	Zachary David Greene	male	University of Strathclyde	https://ror.org/00n3w3b69	GB	United Kingdom
2022	84599a5defee62fb809370747ccea86e	Bernard Grofman	male	University of California, Irvine	https://ror.org/04gyf1771	US	United States
2022	456c6666152eeed05092ba8760234979	Michael Jankowski	male	University of Bremen	https://ror.org/04ers2y35	DE	Germany
2022	5796faa0023b69139bc727812b52eec7	Brian Boyle	male	Newcastle University	https://ror.org/01kj2bm70	GB	United Kingdom
2022	76a70d489bd148ed66d9a19beb440154	Dave Armstrong	male	Western University	https://ror.org/02grkyz14	CA	Canada
2022	23b73d42d80249b6691aba9efd28eb32	Jonathan Polk	male	Lund University	https://ror.org/012a77v79	SE	Sweden
2022	db43566d294b8db299b23397e3dffc35	Lucas Leemann	male	University of Zurich	https://ror.org/02crff812	CH	Switzerland
2022	2148084bc11430eadc88326343e9fe71	Marc Guinjoan	male	Open University of Catalonia	https://ror.org/01f5wp925	ES	Spain
2022	e7d1e1e0d6644164c4bb909658730b0b	Michalis Moutselos	male	University of Cyprus	https://ror.org/02qjrjx09	CY	Cyprus
2022	4e5e1aee97247f9476d76285e393f820	RYAN BAKKER	male	University of Essex	https://ror.org/02nkf1q06	GB	United Kingdom
2022	cf205f886900dbcb0c4ebde6f117a73f	Sarah Engler	female	University of Zurich	https://ror.org/02crff812	CH	Switzerland
2022	4b4498523f3bd143a54f443fe0e77a4e	Sebastian Adrian Popa	male	Newcastle University	https://ror.org/01kj2bm70	GB	United Kingdom
2022	737a937ca7fec8486a824e7dc8f46780	Seth Jolly	male	Syracuse University	https://ror.org/025r5qe02	US	United States
2022	c4d65d7f97dd79687a71e5cb035abbd4	Toni Rodon	male	Pompeu Fabra University	https://ror.org/04n0g0b29	ES	Spain
2022	c946887bc2c12c4770707de8b06f836f	Zoltán Fazekas	male	Copenhagen Business School	https://ror.org/04sppb023	DK	Denmark
2022	f53fbd39cb6f86468441fae8c4b60e92	Peter Buisseret	male	Harvard University	https://ror.org/03vek6s52	US	United States
2022	a12c51420187212aea886fae59725001	Gregory Sasso	male	Emory University	https://ror.org/03czfpz43	US	United States
2022	782bd970131c6f2ee073d14d9a6cfc92	Carlo Prato	male	Columbia University	https://ror.org/00hj8s172	US	United States
2022	278899e1ccdcb6af37bc6a8d731bc355	Giovanna Invernizzi	female	Collegio Carlo Alberto	https://ror.org/0397knh37	IT	Italy
2022	c0e120376e09fbfca5e95bb621264de4	Jan Zapal	male	Center for Economic Research and Graduate Education – Economics Institute	https://ror.org/0362ttz08	CZ	Czechia
2022	faa0501b01810cf0a28ae246f81559b1	Philipp Schroeder	male	Ludwig-Maximilians-Universität München	https://ror.org/05591te55	DE	Germany
2022	4597895490f7ee00c5c35bf6295da0ff	Ying Chen	female	Johns Hopkins University	https://ror.org/00za53h95	US	United States
2022	d44300bc442b16f2ac06e73f05a799f2	Alex Weisiger	male	University of Pennsylvania	https://ror.org/00b30xv10	US	United States
2022	110b0b4da2b2f0eed2dd39073ef44131	Jesse Dillon Savage	male	Trinity College Dublin	https://ror.org/02tyrky19	IE	Ireland
2022	ce4ba4b59f811e3fcd78ab4e62a3a189	David Sylvan	male	Graduate Institute of International and Development Studies	https://ror.org/007ygn379	CH	Switzerland
2022	f3be47b2af955bcb0ee8dc2feee06c53	David Weyrauch	male	University of Mannheim	https://ror.org/031bsb921	DE	Germany
2022	b304c8bfb60a17d4270c6a29a6b1a4f8	Jan P. Vogler	male	University of Konstanz	https://ror.org/0546hnb39	DE	Germany
2022	54799b8a87deb3c248dc9e892e429f89	Nuno Morgado	male	Corvinus University of Budapest	https://ror.org/01vxfm326	HU	Hungary
2022	6e12d641c28ae705d4210817bdb89c51	Brian J. Phillips	male	University of Essex	https://ror.org/02nkf1q06	GB	United Kingdom
2022	056dfa436b455f1b58cea2920005728e	Oguzhan Turkoglu	male	Hertie School	https://ror.org/0473a4773	DE	Germany
2022	53ab5d1f09cccfb21ad8d3244595220a	Alon Yakter	male	Tel Aviv University	https://ror.org/04mhzgx49	IL	Israel
2022	02bbcd3cb229c39c1a59fe05fa0f4955	Andrew Rosenberg	male	University of Florida	https://ror.org/02y3ad647	US	United States
2022	558c4abc1033f9de5cc616ded9827d47	Avishay Ben Sasson-Gordis	male	Harvard University	https://ror.org/03vek6s52	US	United States
2022	74d99211c7cc626ebaf11894694295f5	Christian Oswald	male	Trinity College Dublin	https://ror.org/02tyrky19	IE	Ireland
2022	ecf5402d0626a426dfe67253501c90ed	Eylem Kanol	female	Social Science Research Center Berlin	https://ror.org/03k0z2z93	DE	Germany
2022	89d8cdaafbb2ce0052204f89fb1778cc	Maiyoraa Jeyabraba	unknown	University of Essex	https://ror.org/02nkf1q06	GB	United Kingdom
2022	434d98a2e0cf42ceee2f3015723617c8	Max Schaub	male	Universität Hamburg	https://ror.org/00g30e956	DE	Germany
2022	20bf4c399cdb157360682d125da0a695	NAZLI AVDAN	female	University of Kansas	https://ror.org/001tmjg57	US	United States
2022	f0eb31a166b7d4bee7176c6ab1a398de	Jonathan Chapman	male	New York University Abu Dhabi	https://ror.org/00e5k0821	AE	United Arab Emirates
2022	417479bd59a7b5f862ff9d2c0485421a	Alberto Parmigiani	male	London School of Economics and Political Science	https://ror.org/0090zs177	GB	United Kingdom
2022	22596fcc588b9a14567bdee5023a7096	Anand Murugesan	male	Central European University	https://ror.org/02zx40v98	AT	Austria
2022	7c69497f78a53bb7a0e92a6cbc396274	Antonella Bandiera	female	Instituto Tecnológico Autónomo de México	https://ror.org/029md1766	MX	Mexico
2022	1cc2ca76d3f4bc7f8b2f07590333e820	Bastian Becker	male	University of Bremen	https://ror.org/04ers2y35	DE	Germany
2022	cabb16f3ad35b7dbf501f78804cc58ad	Dean Dulay	male	Singapore Management University	https://ror.org/050qmg959	SG	Singapore
2022	31ff96a0e93f6a9499b0b029aa6e4c0b	Juan Miguel Jimenez	male	University of Chicago	https://ror.org/024mw5h28	US	United States
2022	70f17e5a5b6c8a924335b3d2f76a5690	Lelys Dinarte	female	Institut de Recherche pour le Développement	https://ror.org/05q3vnk25	FR	France
2022	d155781cd385ca93f3045367ea7736e5	Micaela Sviatschi	female	Princeton University	https://ror.org/00hx57361	US	United States
2022	092b632f90725684376510c92e8618e0	Michael Dorsch	male	Central European University	https://ror.org/02zx40v98	AT	Austria
2022	b9c6f0dc6d72171d0f908df143a4ce16	Sandra Rozo	female	Institut de Recherche pour le Développement	https://ror.org/05q3vnk25	FR	France
2022	8a1f282fd9fc2518ab3e5d5e9b724242	Costin Ciobanu	male	McGill University	https://ror.org/01pxwe438	CA	Canada
2022	0efc4e00df4b1572163eacaf02c572a2	Bilyana Petrova	female	Texas Tech University	https://ror.org/0405mnx93	US	United States
2022	b638808d52d93f5bb3502a725f6bfa87	César Fuster	male	University of Oxford	https://ror.org/052gg0110	GB	United Kingdom
2022	14a354bcfe6c896603dc3a2b089d6c89	Giuseppe Palladino	male	London School of Economics and Political Science	https://ror.org/0090zs177	GB	United Kingdom
2022	c64156c832fd247b99b05bedaef00e1a	Jan Gromadzki	male	SGH Warsaw School of Economics	https://ror.org/032cph770	PL	Poland
2022	a6349c93fafc3900f3710cca1e4b0117	Katarzyna Sałach	female	University of Warsaw	https://ror.org/039bjqg32	PL	Poland
2022	48e7aad105168ae50bd997003d621aae	Michał Brzeziński	male	University of Warsaw	https://ror.org/039bjqg32	PL	Poland
2022	e39d58e45b75cb93d23241a277adcdcf	Pieter Scribante	male	London School of Economics and Political Science	https://ror.org/0090zs177	GB	United Kingdom
2022	b0d931a6a70f724eba1acd8ea6fdd9c6	Riccardo Paccioretti	male	London School of Economics and Political Science	https://ror.org/0090zs177	GB	United Kingdom
2022	bcae5589e75d5773b063464d9dc9a6ee	Samira Gasimova	female	London School of Economics and Political Science	https://ror.org/0090zs177	GB	United Kingdom
2022	2901e4b9e88249fa7c9c1fa9da0b3971	Sergei Mikhalishchev	male	Center for Economic Research and Graduate Education – Economics Institute	https://ror.org/0362ttz08	CZ	Czechia
2022	01facabf457a790a8a4b42230b8ed729	Stephane Wolton	male	London School of Economics and Political Science	https://ror.org/0090zs177	GB	United Kingdom
2022	770d69d890b67f2bbc10124436c7f273	Vladimir Novak	male	Bocconi University	https://ror.org/05crjpb27	IT	Italy
2022	54b6c8ebaf707925e6cafb947c2e4bd2	Elisa Wirsching	female	New York University	https://ror.org/0190ak572	US	United States
2022	637d1dfec52d4aaa416ac5ecf81f08b1	Sergio J Ascencio	male	University of Essex	https://ror.org/02nkf1q06	GB	United Kingdom
2022	b9aad6c8837299e7d8ce0e5cee5e9336	Allison Nicole Bugenis	female	Binghamton University	https://ror.org/008rmbt77	US	United States
2022	356c88542c44bd206dd0fc26cccef2e5	Charlotte Luckner	female	Norwegian University of Science and Technology	https://ror.org/05xg72x27	NO	Norway
2022	16827f3065db32fe1a5bc330b7428229	Helena Heberer	female	University of Cologne	https://ror.org/00rcxh774	DE	Germany
2022	d3c2612524268f069cc9a683832c13ee	Tarik Abou-Chadi	male	University of Oxford	https://ror.org/052gg0110	GB	United Kingdom
2022	6cb048a00b4826ec2b3490bab375f184	Catherine De Vries	female	Bocconi University	https://ror.org/05crjpb27	IT	Italy
2022	676db55633fbd0bdeb1f09c16e4b0c9b	Chiara Allegri	female	Bocconi University	https://ror.org/05crjpb27	IT	Italy
2022	e00afc2ac040fcb489ded4aa0b85c3ef	Diane Bolet	female	University of Zurich	https://ror.org/02crff812	CH	Switzerland
2022	a2a9a79d9800af8ee7ee69a56f0e8361	Florian Foos	male	London School of Economics and Political Science	https://ror.org/0090zs177	GB	United Kingdom
2022	aba0caefd64818ff5026655d17ad420b	Nerea Gandara Guerra	female	European University Institute	https://ror.org/0031wrj91	IT	Italy
2022	2df4ca2f4d9eb54f75aba406eb83aa5c	Paula Rettl	female	Bocconi University	https://ror.org/05crjpb27	IT	Italy
2022	3d26826e5c682822cc69e019a85c5447	Sergi Pardos-Prado	male	University of Glasgow	https://ror.org/00vtgdb53	GB	United Kingdom
2022	f75b416eb461822a27d06fb5549fec62	Simone Cremaschi	male	Bocconi University	https://ror.org/05crjpb27	IT	Italy
2022	61100f0eeef1da7e72038a76b5cfe293	Susannah Hume	female	King's College London	https://ror.org/0220mzb33	GB	United Kingdom
2022	38de30c7ef5e3a8ac709ad13442dd25e	Vicente Valentim	male	European University Institute	https://ror.org/0031wrj91	IT	Italy
2022	73954d755e7d5e78544a24b64c6e7e65	Violeta Haas	female	Humboldt-Universität zu Berlin	https://ror.org/01hcx6992	DE	Germany
2022	fef643926422ad0081394621b2a36d84	William Lowe	male	Hertie School	https://ror.org/0473a4773	DE	Germany
2022	cadacbd0877fe2f0117c0fa2bc0a4a9e	Hauke Licht	male	University of Zurich	https://ror.org/02crff812	CH	Switzerland
2022	6613b179c09bebdf464e01dbadfd9a0b	Dominik Hangartner	male	ETH Zurich	https://ror.org/05a28rw58	CH	Switzerland
2022	abd15a90424144a85746971b088cde94	Drew Dimmery	male	University of Vienna	https://ror.org/03prydq77	AT	Austria
2022	73be57b23e3f32e26351a32e6d9a96dc	Lion Behrens	male	University of Mannheim	https://ror.org/031bsb921	DE	Germany
2022	e8a05d6e41b06cbe8767a81676e7111e	Maria Uttenthal	female	Hertie School	https://ror.org/0473a4773	DE	Germany
2022	15f1c82b1f3901a2efde3d5401099452	Raymond Duch	male	University of Oxford	https://ror.org/052gg0110	GB	United Kingdom
2022	94f20f0adfa80c0e137ac414be54f68f	Solveig Bjørkholt	female	University of Oslo	https://ror.org/01xtthb56	NO	Norway
2022	8466af294417e0c69c8f548418d10bd1	Rubén Ruiz-Rufino	male	King's College London	https://ror.org/0220mzb33	GB	United Kingdom
2022	dff9176d2326a1d166c10ac622cd6ec9	Julia Partheymüller	female	University of Vienna	https://ror.org/03prydq77	AT	Austria
2022	575f1664b5215beda7e4a13e50cc0505	Clara Fauli Molas	female	Trinity College Dublin	https://ror.org/02tyrky19	IE	Ireland
2022	b13c3677fdd1721a0c9b98476a122d8f	Georgios Samaras	male	King's College London	https://ror.org/0220mzb33	GB	United Kingdom
2022	94be0cad5fe2a063a12060c31e4e8cdc	Jonne Kamphorst	female	European University Institute	https://ror.org/0031wrj91	IT	Italy
2022	f900e856dfc9f3f94c8b0266c34d5dd9	Alena Kluknavska	female	Masaryk University	https://ror.org/02j46qs45	CZ	Czechia
2022	c5c37a997b64ace38abae3e14cab0720	Bernhard Clemm von Hohenberg	male	University of Amsterdam	https://ror.org/04dkp9463	NL	Netherlands
2022	088f0e3dc750892f8c1283da1bb614d7	Damian Trilling	male	University of Amsterdam	https://ror.org/04dkp9463	NL	Netherlands
2022	af7528e326bc6fc56e6c34f3683e9809	Fabio Torreggiani	male	University of Milan	https://ror.org/00wjc7c48	IT	Italy
2022	4e35732a572ea6846af210591d64b2b4	Olga Eisele	female	University of Vienna	https://ror.org/03prydq77	AT	Austria
2022	991ff468152be5b375300ae3070951c7	Andreas Murr	male	University of Warwick	https://ror.org/01a77tt86	GB	United Kingdom
2022	7e23a2c59d4053f61363bdf119bbe6b6	Ceren Cinar	female	London School of Economics and Political Science	https://ror.org/0090zs177	GB	United Kingdom
2022	d16b18866b6d52494c8ac783efdab1ac	Leandro De Magalhaes	male	University of Bristol	https://ror.org/0524sp257	GB	United Kingdom
2022	7d70c896d0509996f43e48c563166300	Lukas Stötzer	male	Humboldt-Universität zu Berlin	https://ror.org/01hcx6992	DE	Germany
2022	b85cb41f2e5a2fa4cd1a7e074e2e1873	Mark A. Kayser	male	Hertie School	https://ror.org/0473a4773	DE	Germany
2022	69e5d9f159477d0ce99294fb64903b8c	Ozgur Kibris	male	Sabancı University	https://ror.org/049asqa32	TR	Turkey
2022	9c9ef8a064483ba229a7a8a6e3f4e604	Salomo Hirvonen	male	University of Turku	https://ror.org/05vghhr25	FI	Finland
2022	982e89678981a2d4879bc1d0ae155b16	Shaun Bowler	male	University of California, Riverside	https://ror.org/03nawhv43	US	United States
2022	3ec83b03d70cdf0d660f7583296e4d7a	Geoff Evans	male	University of Oxford	https://ror.org/052gg0110	GB	United Kingdom
2022	d6999388d84f3b08342a64e54b430e62	Julia Schulte-Cloos	female	Ludwig-Maximilians-Universität München	https://ror.org/05591te55	DE	Germany
2022	a4ea7d9caf8295df81fbb34938b9dc79	Marie Skutilová	female	Charles University	https://ror.org/024d6js02	CZ	Czechia
2022	383271450f5247dd50fded2acb65e282	Miriam Hanni	female	University of California, Irvine	https://ror.org/04gyf1771	US	United States
2022	9ee72ba370fe210cc2f445363b3a394a	Odelia Oshri	female	Hebrew University of Jerusalem	https://ror.org/03qxff017	IL	Israel
2022	fc73e749f3f4f0144b5b08ca1b016061	Reut itzkovitch-Malka	female	Open University of Israel	https://ror.org/027z64205	IL	Israel
2022	e102abd96e463d13bc2d6e046d5b8c82	Zack Grant	male	University of Oxford	https://ror.org/052gg0110	GB	United Kingdom
2022	94ee0a078f4a6d48bad29704efce0a90	bernard grofman	male	University of California, Irvine	https://ror.org/04gyf1771	US	United States
2022	227c34fbf0e233f93f25aaecbb520a48	daniel bochsler	male	University of California, Irvine	https://ror.org/04gyf1771	US	United States
2022	a72bc7544a63b723ca829b37e7a2103f	David Willumsen	male	Universität Innsbruck	https://ror.org/054pv6659	AT	Austria
