year	i	j	role
2019	ac82a0e0d01c6fe4e7518b74dd5fe344	4407	p
2019	7cd53afcf958b30ab0132b3c67e928e1	4407	p
2019	907c136492d900619a123309bd8ae050	4407	p
2019	68962bb8bde10d24fe023402509100bc	4406	c
2019	f63c8a243d710b849936dad14e4d4c2d	4406	d
2019	12f05adce49ce286a3d4fb1755d85336	4406	p
2019	5ecbdca1ff33cd4c053a688bcd678b9c	4406	p
2019	fff075b7b667684ac4dff2905a6a1ea4	4406	p
2019	62235f7841b42fe61abe234846ea58b1	4406	p
2019	68962bb8bde10d24fe023402509100bc	4406	p
2019	6c116f027ea4bc318c1ff5d0f5b9c741	4406	p
2019	6b2e10875c0dd405028c33a774177091	4406	p
2019	5e048367d1243e160aadfe8b5f31ed1d	4405	c
2019	db22ada49c8f912af82350a8ddd7606a	4405	d
2019	881b58073066569d4be0c874dbf61818	4405	p
2019	920f25cad170822291b58cf8c304677e	4405	p
2019	b10459dd5e34e992c7eb7ed7063ef753	4405	p
2019	26e9b38d466200312a9a0960fe754341	4405	p
2019	f27ac1c51805d5db27a7f5c20c598dcb	4405	p
2019	e04cbb06a9c309fa40dc2d8bc65251d4	4405	p
2019	9f748bb1c2b28f3351e4b5a07f0b8603	4405	p
2019	3c6e6a4b9ddf7188e4d001d23d87c957	4405	p
2019	4525b1ae98ec9a89c6dc30de2dd679a2	4405	p
2019	df7105dea419ea73bd8c527199a654b2	4405	p
2019	70f4bfc445f3e937b09f47c533503e9a	4404	c
2019	bf4bf27a5395f7a23ebb9af2085a5a32	4404	d
2019	e63bd095f5c017ffa2e71a0ba7ad8a05	4404	p
2019	b49bfdf08837a06100cb4ab83aa74bc4	4404	p
2019	8a8c9ebe2678bf08ada165f97c8de1ee	4404	p
2019	5f0677750b3ab2997cc8b1b0da9cd340	4404	p
2019	24c8a00ee9e10e8ac16d5cc229ed0574	4404	p
2019	2dd04d25ce66f0cc465847b2d84fdcf7	4404	p
2019	e50aade7f4edf20f1227417cf6dac4ac	4404	p
2019	24c8a00ee9e10e8ac16d5cc229ed0574	4404	p
2019	cd063c91f70f228dde5438110e89e672	4403	c
2019	7acca0d082a21c967de5ecb89b7eba69	4403	d
2019	2b27dab219170ad25a161dcf726e3041	4403	p
2019	671ce8e004588d46664d42037c792f26	4403	p
2019	f63c8a243d710b849936dad14e4d4c2d	4403	p
2019	896179ca99cee859ee861b0106f003c8	4403	p
2019	ea28cbcff67d5252eddb7fbc4864fc76	4403	p
2019	98114e843151026460c39334aba79c2b	4403	p
2019	f1b40b9d04b369f7f50f0aaa6ddf8ed6	4403	p
2019	2850fe65fc735ff9d7b913313bcbcb60	4402	c
2019	7c6b60116fe52c1a86a683f825580ed4	4402	d
2019	c7c70444bf31db73f8aeb888d5e3b53b	4402	p
2019	182ffa3b10c2732d19b7d051f001cd1a	4402	p
2019	5e048367d1243e160aadfe8b5f31ed1d	4402	p
2019	671425a83fbfcc878f00a3f8d8ae1177	4402	p
2019	671425a83fbfcc878f00a3f8d8ae1177	4402	p
2019	3c4eae4d5bce4dc0650fea70ae4c9f57	4402	p
2019	e881195e1caa72871012e8fe73b106b4	4402	p
2019	e04cbb06a9c309fa40dc2d8bc65251d4	4401	c
2019	e04cbb06a9c309fa40dc2d8bc65251d4	4401	d
2019	f5b52fc1be253535feea1b04efacc6c2	4401	p
2019	6b2e10875c0dd405028c33a774177091	4401	p
2019	c22d8a03164700fec37f25d9112e7cae	4401	p
2019	8e9f00b90e95a6e95695d960fd6bfaea	4401	p
2019	b2c392d444d8f235d527cbb30a8ccc8e	4401	p
2019	25c181268d1a4df66697132fa8069dc0	4401	p
2019	44a14c1c583ed76bd030a1516ca9fb6e	4401	p
2019	d8cf0017c6fa7966e2e1112232b73c1f	4401	p
2019	682d1b9375d9937c4634882b090cf244	4400	c
2019	91e0e9bba2597ea95cfa2b306fb0b8e9	4400	d
2019	c8c94e1ff5edf3af66f480175fd4d969	4400	p
2019	8e9f00b90e95a6e95695d960fd6bfaea	4400	p
2019	4a93c6ab449fa6f9ccacaee0c84984cb	4400	p
2019	8f1c878cbb3c0b2bd46a554f49d9465b	4400	p
2019	9485a1cd2447819df272336216bc2f6d	4400	p
2019	27095806a11edc4a7c948e035f860c38	4400	p
2019	57c4049378c55e72d13d79d7f54e9bbf	4400	p
2019	051e9c344cb7dc09a3ec1a4b40747067	4400	p
2019	38936cb820e534091c938d2f14097e91	4400	p
2019	e4588be5bb0632c27908a34a3932d108	4400	p
2019	0b22454d36e73549672c70ad5039f3ae	4399	c
2019	e50aade7f4edf20f1227417cf6dac4ac	4399	d
2019	386dd290fc711cce3eb622b2b8b9c770	4399	p
2019	c65e7ae9d34237515056c920b7a7b1bc	4399	p
2019	cdaa50ef4e6c225f91c8ef3940b53146	4399	p
2019	c48a8bda221eeb8b279ed317886c5029	4399	p
2019	530265899d9ca691860b0f4da14ddecc	4399	p
2019	2a77aa0c312c3935328ca370f96d84c1	4399	p
2019	ce0b0b8cc14f8b9cf4871ff7cd4684d9	4399	p
2019	0f784013e98628d68aa9be0f2a087982	4399	p
2019	b5764c3f8dd2c45549f7066077f34a87	4399	p
2019	0b1ae048e5a2445f65a8357ca2d3992a	4399	p
2019	e50aade7f4edf20f1227417cf6dac4ac	4398	c
2019	5daa759d284437ed0b8b84e238a87091	4398	d
2019	f2b2688a22a27cefd014a91d5a579ba7	4398	p
2019	291217bd9f5196925aa5788a1ddafda3	4398	p
2019	afabd0225614bb5a8d46daa5619053a3	4398	p
2019	4787a0c5acc041077cf4b4ad72f02271	4398	p
2019	3c6e6a4b9ddf7188e4d001d23d87c957	4398	p
2019	6a31ebc20cd2b367f8679a71150fa10a	4398	p
2019	0bf2777f08dcdae570e2dda0caede3b9	4398	p
2019	0b22454d36e73549672c70ad5039f3ae	4398	p
2019	0b22454d36e73549672c70ad5039f3ae	4398	p
2019	32b395e71e42f9e2f1208d5b996b39da	4397	c
2019	e19c5c6fd04d0d050ea0fb5ac8b9f404	4397	d
2019	a36731d68ba13bf3d05fec1855045eab	4397	p
2019	269b8ea1eef06565a032377fd58ddf25	4397	p
2019	05bb5f82ce78edb6729e070ca7bc79e6	4397	p
2019	6880d011895feb220f29ba9c494ed339	4397	p
2019	a86901bc61014112fdac8b215ee5895f	4397	p
2019	6c116f027ea4bc318c1ff5d0f5b9c741	4397	p
2019	2042b6549cccb46010341cb03a925cac	4397	p
2019	23109046e15d318075151ba389e7a0c6	4397	p
2019	2f1c2928b59a83aff8474b1f3c3de5b0	4397	p
2019	bceff6ae072a8605fe865e2da4a24bb0	4397	p
2019	7c6bc4c1a70ab192f78cd02e3c6afa43	4397	p
2019	4efc9d5f87d1c874f823271d9cf06a6d	4396	c
2019	8be8a18492d2ae000b2a6a134b031bf7	4396	d
2019	c698aea7610449905afc3cf958d52caa	4396	p
2019	7b465bce5a4a4bf2c4db5dec80f4f11a	4396	p
2019	dde436caa2683129a454beeb8a094ed9	4396	p
2019	4748519f41beeef1874071e71b330be2	4396	p
2019	cc0029e73529be745ce3aae455a54245	4396	p
2019	fdae152ec447e60e930b89b9ae96d4e5	4396	p
2019	3618721fd16309714db1e6f1b7b34405	4396	p
2019	2e4efa388705e52f1730e70de55b1b49	4396	p
2019	266c3b7fb285ae4b0c86cb98258aed42	4396	p
2019	a7cae33f84ed6d8e7c5a679ce46d0b66	4396	p
2019	36aaae1b82524e512e711a5087bfed77	4395	c
2019	5e048367d1243e160aadfe8b5f31ed1d	4395	d
2019	7bca9d6264aaebf06ce3dc57e6e886d6	4395	p
2019	a6319739c1a501ee6308c680bb5f72cf	4395	p
2019	2850fe65fc735ff9d7b913313bcbcb60	4395	p
2019	97891f575b8dd7bf2071fdaa4d442c03	4395	p
2019	4d31e61799dfde8552c69fb1e85b51b7	4395	p
2019	69cbd4876754161d9dbffacc57487713	4395	p
2019	225309e00e38c369d7aad931511b773c	4395	p
2019	7c6b60116fe52c1a86a683f825580ed4	4395	p
2019	8b99dffc721aac79803b654619d70875	4395	p
2019	7dc54d89a2faa8d0b9771fc49634a93e	4395	p
2019	c8d43076d4fe333b058b5b6e245f884a	4395	p
2019	e7fb0c795767817526a4a316618bf018	4394	c
2019	e7fb0c795767817526a4a316618bf018	4394	d
2019	a099beb8d7f93c297780e436d90e0e97	4394	p
2019	71a159095ca67897987ab627b86532f5	4394	p
2019	a564cafb4a73490b5b522f2db7e0e4dc	4394	p
2019	5bc6a1a06699e17bb7ae46175d221691	4394	p
2019	f724d9b7c7ac042a5aeba50a1adfce45	4393	c
2019	5a1955aa8adfb4cee572e3e27086c84c	4393	p
2019	7ff4e860a532162796520a5c7df5f4ee	4393	p
2019	e7fb0c795767817526a4a316618bf018	4393	p
2019	3b9884681fccbefe79ae6624227fc423	4393	p
2019	881b58073066569d4be0c874dbf61818	4393	p
2019	920f25cad170822291b58cf8c304677e	4393	p
2019	62e2e1c13d00accdca892eced01d74c2	4393	p
2019	a0afa1557dde18771fd62150f2de8217	4393	p
2019	3bea91adcb0d536b24e8ab770e1dd0cb	4393	p
2019	93f06b0edc41d68366faa9b04f287c50	4393	p
2019	24aea082fb0cdb6944baefc6b48dfc9c	4393	p
2019	ab3d862545f99345a558cdc83a90d799	4393	p
2019	8f1c878cbb3c0b2bd46a554f49d9465b	4392	c
2019	8f1c878cbb3c0b2bd46a554f49d9465b	4392	d
2019	57e9e15b753bc7a229b36c2d42cf4be1	4392	p
2019	108f5314ff60e1330c6740f42793a36d	4392	p
2019	13cf54f7403ecccb031fc4ff7a821ade	4392	p
2019	ada7524bf9299835750b9bdd04b386a9	4392	p
2019	127c4a64f81d6ab7e71e865e2999a7e4	4392	p
2019	682d1b9375d9937c4634882b090cf244	4392	p
2019	784fd9fbfecfcdccc3555b655c46d4b5	4392	p
2019	7a9f790e11ed0d1a61bc96aade5461d3	4391	c
2019	b4a1f00163abd1fcc9a75d03311545de	4391	d
2019	a25147db58cc52460ec6ec7e769a8492	4391	p
2019	ed35a0075cc8bd25ad4eed1664d1678d	4391	p
2019	6872411da84a9d507eaa08e4942ef516	4391	p
2019	1596486f5a6b0c5c3453942396287a11	4391	p
2019	996ca82a320438614447d99c35e9234a	4391	p
2019	2433afb32899305047bca07e669eef44	4391	p
2019	8a3cd9e0e6c987ccc843134d5435e577	4391	p
2019	a276a0f51e18d3b5a84efb8eba03740d	4391	p
2019	3a240c84cdcb862413e3a0520020fdce	4391	p
2019	a4174286e5cd7f85a8bc9db70d414c6e	4391	p
